date,max_temp,max_temp1,max_temp2,location,mean_temp,mean_temp1,mean_temp2,min_temp,min_temp1,min_temp2,dew_point,dew_point1,dew_point2,precipitation,precipitation1,precipitation2,wind,wind1,wind2,density_per_km,airport_dist_any,airport_dist_large,mosquito_dist,zika_cases
2016-05-04,92.0,91.0,93.0,Mexico-Guerrero,81.0,80.0,82.0,70.0,70.0,71.0,74.0,74.0,75.0,0.0,0.0,0.0,4.0,5.0,4.0,29.28565788269043,0.5090270397815225,0.5090270397815225,0.016628203381519078,0
2016-05-04,88.0,88.0,87.0,Colombia-Santander-San_Andres,84.0,84.0,84.0,81.0,79.0,80.0,78.0,78.0,77.0,0.08,0.28,0.0,5.0,5.0,7.0,3573.1337890625,0.0015315121277800208,17.472448437127795,9.431652133927765,0
2016-05-04,88.0,88.0,87.0,Colombia-San_Andres-San_Andres,84.0,84.0,84.0,81.0,79.0,80.0,78.0,78.0,77.0,0.08,0.28,0.0,5.0,5.0,7.0,3573.1337890625,0.0015315121277800208,17.472448437127795,9.431652133927765,0
2016-05-04,88.0,88.0,87.0,Colombia-San_Andres,84.0,84.0,84.0,81.0,79.0,80.0,78.0,78.0,77.0,0.08,0.28,0.0,5.0,5.0,7.0,3573.1337890625,0.0015315121277800208,17.472448437127795,9.431652133927765,0
2016-05-04,60.0,58.0,68.0,Argentina-Buenos_Aires,55.0,53.0,63.0,51.0,48.0,58.0,48.0,43.0,56.0,0.04,0.32,1.09,9.0,11.0,12.0,12625.80078125,0.0031828711961701074,0.07151369279617309,0.008009055596170215,0
2016-05-04,60.0,58.0,68.0,Argentina-CABA,55.0,53.0,63.0,51.0,48.0,58.0,48.0,43.0,56.0,0.04,0.32,1.09,9.0,11.0,12.0,12625.80078125,0.0031828711961701074,0.07151369279617309,0.008009055596170215,0
2016-05-04,92.0,92.0,98.0,Brazil-Mato_Grosso,81.0,82.0,82.0,74.0,71.0,78.0,72.0,70.0,73.0,0.17,0.0,0.0,5.0,4.0,4.0,0.1857762336730957,8.593516994790434,91.20832890879045,0.10780195719044247,0
2016-05-04,93.0,87.0,83.0,Mexico-Aguascalientes,74.0,67.0,68.0,55.0,47.0,52.0,28.0,19.0,35.0,0.0,0.0,0.2,6.0,7.0,5.0,7810.2490234375,0.03283145172173019,2.897709681121747,1.5684827693217334,0
2016-05-04,86.0,86.0,86.0,Brazil-Sergipe,81.0,82.0,82.0,75.0,78.0,79.0,72.0,73.0,72.0,0.0,0.0,0.0,9.0,10.0,11.0,105.86270141601562,0.26766345681916964,6.35480376501917,0.004392900019170269,0
2016-05-04,85.0,85.0,87.0,Colombia-Antioquia-Granada,77.0,79.0,79.0,69.0,72.0,70.0,71.0,72.0,71.0,0.43,2.23,0.89,1.0,1.0,2.0,248.09783935546875,0.3023843895219989,1.5341557695220058,0.19236622752200075,0
2016-05-04,85.0,85.0,87.0,Colombia-Cesar-San_Martin,77.0,79.0,79.0,69.0,72.0,70.0,71.0,72.0,71.0,0.43,2.23,0.89,1.0,1.0,2.0,4.8640546798706055,0.16055092892800096,1.2092512009279992,0.08317704092799988,0
2016-05-04,85.0,85.0,87.0,Colombia-Cundinamarca-Granada,77.0,79.0,79.0,69.0,72.0,70.0,71.0,72.0,71.0,0.43,2.23,0.89,1.0,1.0,2.0,248.09783935546875,0.3023843895219989,1.5341557695220058,0.19236622752200075,0
2016-05-04,85.0,85.0,87.0,Colombia-Meta-Acacias,77.0,79.0,79.0,69.0,72.0,70.0,71.0,72.0,71.0,0.43,2.23,0.89,1.0,1.0,2.0,82.53010559082031,0.04837412020999584,0.6496413722100101,0.00017359020999984227,0
2016-05-04,85.0,85.0,87.0,Colombia-Meta-Cabuyaro,77.0,79.0,79.0,69.0,72.0,70.0,71.0,72.0,71.0,0.43,2.23,0.89,1.0,1.0,2.0,4.747581958770752,0.6374425328904155,2.0094600096904283,0.06270636429041128,0
2016-05-04,85.0,85.0,87.0,Colombia-Meta-Castilla_La_Nueva,77.0,79.0,79.0,69.0,72.0,70.0,71.0,72.0,71.0,0.43,2.23,0.89,1.0,1.0,2.0,28.88602066040039,0.07775704645199805,0.9728653264520086,0.028031558452001244,0
2016-05-04,85.0,85.0,87.0,Colombia-Meta-Cubarral,77.0,79.0,79.0,69.0,72.0,70.0,71.0,72.0,71.0,0.43,2.23,0.89,1.0,1.0,2.0,9.168292999267578,0.1687668357779964,0.973234807778006,0.05088869777799868,0
2016-05-04,85.0,85.0,87.0,Colombia-Meta-Fuente_De_Oro,77.0,79.0,79.0,69.0,72.0,70.0,71.0,72.0,71.0,0.43,2.23,0.89,1.0,1.0,2.0,27.542747497558594,0.3796264024449991,1.8141064264450044,0.28741006044500106,0
